4978843158315886,Thu Dec 14 13:36:14 +0800 2023,【#店主雪后做大锅饭请环卫工人吃饭#[心]】近日，山东菏泽。大雪过后环卫工人坚守除雪一线，餐饮店老板倍受感动请客吃饭。网友：天冷心却热！（生活帮）http://t.cn/A6lcTVA4 ​​​,56,21,394
4978838003516152,Thu Dec 14 13:15:45 +0800 2023,【浪漫！#学做冬天第一朵雪玫瑰#[鲜花]】#雪玫瑰制作教程# 冬日第一朵浪漫雪玫瑰，快@ 你的好朋友给你做~（黑龙江共青团）http://t.cn/A6lVJO22 ​​​,55,39,309
4978835257294924,Thu Dec 14 13:04:49 +0800 2023,#打卡中国新坐标#【#我国压力最高深水井完成钻井作业#】中国海油14日发布消息，“深海一号”二期项目压力最高的开发井——A12井完成钻井作业，刷新国内深水开发井压力等级纪录。对确保项目顺利投产、进一步开发深水复杂油气资源具有重要意义。中海油海南分公司副总经理兼总工程师刘书杰在接受采访时表示，“深海一号”二期项目是我国首个深水高压井项目。A12井完钻井深超过4300米，至此，“深海一号”二期项目钻井总进尺已超过50000米，相当于6座珠穆朗玛峰的高度。（中新财经）,25,8,23
4978834009232689,Thu Dec 14 12:59:53 +0800 2023,【#世界上最高孔子像为何是72米#】#打卡中国新坐标#山东曲阜尼山圣境拥有世界上最大、最高的孔子像，孔子像背山面湖，高度达到72米，对应着孔子弟子中杰出的72位贤人智者。为再现夫子“可亲、可敬”“师者、长者、智者”的形象，项目团队采用全球领先的三维测绘、CNC模型加工、FARO大空间三维激光扫描等多种先进技术，实现各部位的精确定位、紧密拼接，完美展示了孔子“温而厉、威而不猛、恭而安”的圣人形象。@国资小新 @中国建筑（李岚新） http://t.cn/A6lV9kQL,43,14,69
4978828105482300,Thu Dec 14 12:36:24 +0800 2023,周四愉快，你#今天中午吃什么#？[送花花] ​​​,62,5,43
4978820576446366,Thu Dec 14 12:06:30 +0800 2023,【小调查：#今年你外出旅游了吗#】#前三季度国内36.7亿人次出游#，你今年出去旅行了吗？去了哪些地方？ http://t.cn/A6lVaQSW ​​​,70,20,7779
4978815151378536,Thu Dec 14 11:44:57 +0800 2023,【最高级别！#寒潮橙色预警发布#】#京冀等地局部将降温14至16°C# 14日，中央气象台发布最高级别的寒潮橙色预警。受强寒潮影响，预计，12月14日14时至12月17日08时，我国大部地区将自西向东、自北向南先后降温8~12°C，其中，陕西中北部、山西北部和西部、内蒙古中部、河北北部、北京西部、辽宁东部、吉林东南部、河南东部以及江南东部和南部、西南地区东南部、华南大部等地降温14~16°C，内蒙古中部、陕西北部、吉林东南部、辽宁东部部分地区降温超过20°C。注意添衣哦~（中国天气、中央气象台）,22,10,28
4978810133687744,Thu Dec 14 11:25:00 +0800 2023,【起猛了！ 雪中的#丫丫比萌兰更萌兰#[哈哈]】#丫丫卷萌# 北京动物园发布了大熊猫丫丫玩雪的视频，雪天的丫丫格外兴奋，玩球、打滚，不亦乐乎。而反观网友拍到的以“阳光开朗大男孩”闻名的萌兰，今天相对就“温柔”了不少，竟然没有丫丫激动。网友：北动一姐果然名不虚传，丫丫比居然萌兰更“萌兰”！  #丫丫雪中撒欢儿# http://t.cn/A6lViVOJ,126,78,2116
4978805922070590,Thu Dec 14 11:08:15 +0800 2023,【文旅部：#前三季度国内36.7亿人次出游#】#今年你外出旅游了吗# 国新办14日就加快建设文化强国、推动文化和旅游高质量发展举行新闻发布会，文化和旅游部副部长杜江在会上表示，今年的旅游市场的确可以用火爆来形容。今年前三季度，根据统计数据看，国内旅游达到36.7亿人次，实现旅游收入3.7万亿元，同比分别增长75%、114%。居民旅游需求得到集中释放，居民出行大幅度增加。在带动相关消费扩大的同时，也促进了经济复苏。#微盘点#,20,9,24
4978800775135760,Thu Dec 14 10:47:49 +0800 2023,【#四川泸州3.8级地震#】@中国地震台网 正式测定：12月14日10时38分在四川泸州市泸县（北纬29.28度，东经105.49度）发生3.8级地震，震源深度8千米。 ​​​,14,5,17
4978797954733081,Thu Dec 14 10:36:37 +0800 2023,【文旅部：#前三季度全国营业性演出场次34.2万场#】#前三季度全国营业性演出1.11亿人次观演# 国新办12月14日就加快建设文化强国、推动文化和旅游高质量发展举行新闻发布会，文化和旅游部副部长卢映川在会上介绍，今年前三季度，全国营业性演出场次34.2万场、票房收入315.4亿元、观演人数1.11亿人次，比2019年同期增长121.0%、84.2%、188.5%。你看了哪些演出？（资料图）,25,8,27
4978795909481618,Thu Dec 14 10:28:29 +0800 2023,【#人体器官捐献和移植条例明年起施行#】#严厉打击器官捐献移植领域违法行为# 国务院总理李强日前签署国务院令，公布《人体器官捐献和移植条例》，自2024年5月1日起施行。​​​详情↓ #遗体器官获取服务按照成本收费#（中国政府网） ​​​,146,131,1227
4978790758877153,Thu Dec 14 10:08:01 +0800 2023,【一起参与！#我为政府工作报告提建议#】12月14日起，中国政府网联合@中国新闻网 等29家网络媒体平台，以及地方部门政府网站，开展2024“@ 国务院 我为政府工作报告提建议”网民建言征集活动，听取网民对《政府工作报告》和政府工作的建议意见。活动将持续到2024年全国两会。本次活动设“现代化产业体系”“扩大内需”“科技创新”“对外开放”“教育和人才”“就业创业”“社会保障”“医疗健康”“乡村振兴”“提升行政效能”等16类话题。征集到的建言经汇总整理将转有关地方和部门研究处理，并转《政府工作报告》起草组参考。对政府工作，你怎么看？期盼怎么干？快来留言吧！,50,24,63
4978789363222784,Thu Dec 14 10:02:28 +0800 2023,【#国开行原副行长周清玉被逮捕#】国家开发银行原党委委员、副行长周清玉涉嫌受贿、利用影响力受贿一案，由国家监察委员会调查终结，移送检察机关审查起诉。日前，经最高人民检察院指定管辖，吉林省人民检察院依法以涉嫌受贿罪、利用影响力受贿罪对周清玉作出逮捕决定。该案正在进一步办理中。（最高检）,8,10,20
4978788889528359,Thu Dec 14 10:00:35 +0800 2023,【#2024年贺岁纪念币和纪念钞来了#[哇]】#2024年贺岁纪念币和纪念钞将发行# 据“中国人民银行”微信公众号消息，中国人民银行定于2023年12月15日起陆续发行2024年贺岁纪念币和纪念钞，其中金质纪念币1枚，银质纪念币1枚，双色铜合金纪念币1枚，纪念钞1张，均为中华人民共和国法定货币。 ​​​,49,48,123
4978788818225507,Thu Dec 14 10:00:18 +0800 2023,【国新办举行“加快建设文化强国、推动文化和旅游高质量发展”发布会】国务院新闻办公室于12月14日上午10时举行“权威部门话开局”系列主题新闻发布会，请文化和旅游部副部长卢映川、杜江介绍加快建设文化强国、推动文化和旅游高质量发展有关情况，并答记者问。  http://t.cn/A6lVVnm7 ​​​,15,7,15
4978783851643699,Thu Dec 14 09:40:34 +0800 2023,"【#律师分析为何泄露周海媚病历会被行拘#】当大家还沉浸在@周海媚 去世的悲痛中时，却有人出于炫耀目的泄露周海媚病历#1人泄露周海媚病历被行拘#，北京德翔律师事务所主任安翔@开吉普的安翔律师 告诉中新网：任何个人的病历资料都属于个人隐私的一部分，依据国家的病历管理方面的规定，只有患者本人及其近亲属，以及司法机关和行政机关，在法律允许的范围之内才可以调取、查阅，泄露病人的信息，泄露病历显然是对个人隐私的严重侵害。泄露信息的医院和个人，肯定要承担相应的法律责任。

我国刑法规定，向他人出售或者提供公民个人信息，情节严重的行为，或者是将在履行职责或者提供服务过程中获得的公民个人信息，出售或者提供给他人的行为构成侵犯公民个人信息罪。

受害者或其他公民都可以向公安机关控告、举报，公安机关会依法查处。医疗卫生主管部门也应对涉事医疗机构和个人进行行政处罚。 #律师称泄露周海媚病历侵犯隐私权#",169,76,1331
4978781129802756,Thu Dec 14 09:29:45 +0800 2023,#打卡中国新坐标#【在曲阜尼山圣境，看央企绘就中国风度】曲阜尼山，“万世师表”孔子的出生地，影响中国数千年的儒家思想从这里走出，经久不息，声震长河，影响世界。中国建筑用时10年打造的世界级文化圣地——尼山圣境，生动诠释了“一山、一水、一圣人”的人文景观，跟随镜头，一起与孔子进行跨越千年的对话，探索“中国风度”，感受中华文明之美。  http://t.cn/A6lVtd6J,27,2513,23
4978779026097728,Thu Dec 14 09:21:24 +0800 2023,【#丫丫雪中撒欢儿#】#丫丫雪里打滚变糖霜小熊#12月14日，北京动物园发布视频，大熊猫丫丫在雪地里撒欢儿，玩转各种玩具，身上裹满“糖霜”，#一时分不清这是丫丫还是萌兰#~http://t.cn/A6lVMIaN ​​​,56,25,276
4978774900999293,Thu Dec 14 09:05:00 +0800 2023,#中新真探#【#使用加湿器会导致加湿器肺炎吗#？】正确使用加湿器并不会导致肺炎。如果给加湿器灌了不干净的水，那么病菌可能被加湿器扩散到空气中。而直接给加湿器加入含有消毒剂的水，则会刺激人的呼吸系统。此外，加湿器如果没有定期清洁消毒，同样可能导致病菌滋生。因此正确的方法是，使用洁净的水，并定期清洗加湿器。#科学辟谣进行时#（来源：@科学辟谣 @中国新闻网 ） ​​​,23,13,15
4978774070266102,Thu Dec 14 09:01:42 +0800 2023,【#医院人员符某某泄露病患病历被拘#】#符某某泄露周海媚病历被行拘# 近日，顺义公安分局查处一起散布他人隐私案件。经查，12月11日，符某某（男，36岁）利用其在顺义区某医院工作的便利，出于炫耀目的，将一名病患的个人病历拍照发至微信群，导致信息扩散，造成恶劣社会影响。目前，顺义公安分局已将符某某依法行政拘留。#1人泄露周海媚病历被行拘#（平安北京）,83,34,422
4978770144136059,Thu Dec 14 08:46:06 +0800 2023,【#元旦小长假火车票16日起将开售#】元旦小长假临近，12月16日起，旅客可以购买元旦假期首日火车票。车票起售时间怎么看？如何提高购票成功率？转发收藏这份购票日历↓（中国铁路） ​​​,35,16,44
4978763656069635,Thu Dec 14 08:20:19 +0800 2023,#习言道#【我们选择的发展道路完全正确】当地时间12月13日下午，中共中央总书记、国家主席习近平和夫人彭丽媛在河内同越共中央总书记阮富仲夫妇共同会见中越两国青年和友好人士代表。习近平指出—— ​​​,7,66,44
4978758631294033,Thu Dec 14 08:00:21 +0800 2023,#习言道#【做大中越命运共同体的利益蛋糕】应越南共产党中央委员会总书记阮富仲、越南社会主义共和国主席武文赏邀请，中共中央总书记、国家主席习近平于12月12日至13日对越南进行国事访问。访问期间，习近平指出—— ​​​,7,68,26
4978751979127405,Thu Dec 14 07:33:55 +0800 2023,【#美国众议院决定对拜登展开弹劾调查#】#拜登将被弹劾调查# 当地时间12月13日，美国众议院共和党人投票通过一项表决，决定对总统拜登展开正式弹劾调查。此次弹劾调查将针对包括拜登是否利用政策从其儿子亨特·拜登和其他家庭成员的国外商业交易中不当获益等内容。（央视新闻客户端） ​​​,296,114,1069
4978743443456596,Thu Dec 14 07:00:00 +0800 2023,及时当勉励，岁月不待人。早安！[太阳] ​​​,161,50,254
4978741157298182,Thu Dec 14 06:50:54 +0800 2023,【#河北遵化3.0级地震#】@中国地震台网 正式测定：12月14日05时21分在河北唐山市遵化市（北纬39.98度，东经118.04度）发生3.0级地震，震源深度9千米。​​​#唐山遵化3.0级地震# ​​​,24,10,42
4978633040465609,Wed Dec 13 23:41:18 +0800 2023,【#特斯拉在美召回超200万辆车#】综合美媒报道，当地时间13日，美国国家公路交通安全管理局发布文件称，特斯拉将在美国召回超过200万辆汽车，以修复自动驾驶系统的“安全缺陷”。美联社称，此次召回的车型包括2012年10月5日至2023年12月7日期间生产的Y、S、3和X车型。特斯拉计划通过软件远程升级解决召回问题。,34,10,44
4978618873415787,Wed Dec 13 22:45:00 +0800 2023,【#东西问#丨张生：对南京大屠杀史的研究有何新方向？】2023年12月13日是第十个南京大屠杀死难者国家公祭日。从1963年南京大学日本史小组编著的《日寇在南京的大屠杀》开始，中国学界对南京大屠杀史的研究已经走过了一个甲子年。南京大屠杀史的研究发展历程是怎样的？有何新的方向？为何说南京大屠杀是国际性议题？近日，南京大学历史学院院长、侵华日军南京大屠杀史研究会会长张生接受了中新社“东西问”专访。http://t.cn/A6lc3xyT,19,24,165
4978615098545505,Wed Dec 13 22:30:00 +0800 2023,"【#东西问#改革开放丨吴晓求：中国金融市场改革开放重点何在？】改革开放45年，中国经济腾飞离不开金融支持，从监管到机构再到市场，金融业同样走上了“自我革命”道路，在不断突出市场化力量和融入全球金融大舞台的过程中，实现了股权分置改革、利率并轨、汇率改革、全面注册制等多项重大改革。

金融市场改革难点何在？又该如何融入中国特色？下一步怎样提升在全球的影响力？中国人民大学原副校长、中国资本市场研究院院长吴晓求近日在接受中新社“东西问”专访时称，中国金融模式的选择问题一直是改革中的难点，讨论很多，分歧不少，而推进人民币自由化、国际化是提升中国金融国际影响力的重要方面。 http://t.cn/A6lc3tqe",22,9,36
4978608207038515,Wed Dec 13 22:02:37 +0800 2023,#近观中国#【习近平：中越友好的根基在人民、未来在青年】当地时间12月13日下午，中共中央总书记、国家主席习近平和夫人彭丽媛在河内同越共中央总书记阮富仲夫妇共同会见中越两国青年和友好人士代表。他在题为《赓续传统友谊，开创中越命运共同体建设新征程》的重要讲话中指出，展望未来，我们要始终不忘初心，牢记使命，携手走好各自社会主义道路，让工业化现代化建设成果更多惠及两国人民，共同为人类进步事业作出更大贡献。,6,10,46
4978605342069280,Wed Dec 13 21:51:14 +0800 2023,【#习言道#｜习近平收到的这份礼物，寓意很深】当地时间12月12日下午，中共中央总书记、国家主席习近平在越共中央驻地同越共中央总书记阮富仲举行会谈。会谈后，阮富仲邀请习近平进行小范围茶叙。茶叙现场，阮富仲向习近平赠送了一份特殊的礼物——两人同框的一幅图片。在重要的外事活动中，领导人之间互送礼物是国际惯例，而中越两国领导人的同框图片，寓意深刻。 http://t.cn/A6lc1cm9,7,9,22
4978597994172249,Wed Dec 13 21:22:02 +0800 2023,【#丈夫坚持2年写日记记录妻子病情点滴#】12月8日，河南新乡。丈夫将血液病妻子病情点点滴滴，密密麻麻记满一整个日记本。拍摄者马护士介绍，叔叔的妻子两年前患上血液病，这次化疗来医院住7天左右。那天巡视病房时看到叔叔在本子上写东西，就凑过去看了一下，没想到一整个本子都是叔叔为他生病妻子做的记录。他记录着妻子的每日饮食、体温、血压等非常详细。叔叔说他记录了两年。护士们看到都觉得震撼，夸了叔叔一番，叔叔在旁边也很骄傲。@白鹿视频  http://t.cn/A6lcQUFC,30,4,53
4978587713669396,Wed Dec 13 20:41:11 +0800 2023,【#北京降雪将再度加强#】13日白天，北京迎来降雪天气。北京市气象部门表示，预计13日22时后降雪再度加强。14日白天北京阴有中雪到大雪，北风二三级，最高气温零下2℃。你那下雪了吗？(陈杭 王海蛟) ​​​,48,28,102
4978581355366597,Wed Dec 13 20:15:55 +0800 2023,【#花花闭眼进食表演早起的你#】在吃了在吃了，莫催莫催，嘴巴在嚼，眼睛却闭着，主打再休息一下。[笑cry]@锦绣青羊 http://t.cn/A6l5OKrp ​​​,61,46,493
4978573345557777,Wed Dec 13 19:44:06 +0800 2023,"【习近平结束对越南国事访问回到国内】12月13日晚，中共中央总书记、国家主席习近平在成功结束对越南国事访问后乘专机回到国内。

离开河内赴机场途中，当地民众和华侨华人聚集在道路两旁，挥舞中越两国国旗，热烈欢送习近平主席，并祝贺访问取得圆满成功。

越南国会主席王庭惠，越共中央政治局委员、中央书记处书记、中央内政部部长潘庭濯，越共中央书记处书记、中央对外部部长黎怀忠等越南党政领导人和地方代表到机场送行。

习近平主席夫人彭丽媛，中共中央政治局常委、中央办公厅主任蔡奇，中共中央政治局委员、外交部部长王毅，中共中央书记处书记、公安部部长王小洪等陪同人员同机返回。",2,6,42
4978572215715395,Wed Dec 13 19:39:36 +0800 2023,"【习近平同越共中央总书记阮富仲共同会见中越两国青年和友好人士代表】当地时间12月13日下午，中共中央总书记、国家主席习近平和夫人彭丽媛在河内同越共中央总书记阮富仲夫妇共同会见中越两国青年和友好人士代表。

习近平和彭丽媛抵达国家会议中心时，受到越方青年代表热烈欢迎。

习近平夫妇和阮富仲夫妇同中越两国青年和友好人士代表亲切合影。

中越友好人士及青年见面会现场气氛热烈，鲜花和两国党旗国旗交相辉映，汇成一片喜悦的海洋。

在热烈的掌声中，习近平发表题为《赓续传统友谊，开创中越命运共同体建设新征程》的重要讲话。

习近平代表中国党和政府向致力于中越友好的新老朋友致以亲切问候。习近平指出，昨天，我同阮富仲总书记一道宣布构建具有战略意义的中越命运共同体，开启了中越两党两国关系发展新阶段。这是我们从振兴世界社会主义和实现中越两国长治久安出发作出的重大战略决策，深深植根于中越传统友好，符合两国人民共同利益和共同愿望。

回首过去，我们志同道合、守望相助。近代以来，中越两党和两国人民坚守共同理想信念，在争取国家独立和民族解放事业进程中风雨同舟、相互支持。胡志明主席的著名诗句“越中情谊深、同志加兄弟”，成为两国人民对那段峥嵘岁月难以磨灭的历史记忆。立足当下，我们初心如磐、合作共赢。建立全面战略合作伙伴关系15年来，中越两党坚持以人民为中心，大力推进互利合作，给两国人民带来实实在在的利益。展望未来，我们前途相关、命运与共。中国正在以中国式现代化全面推进强国建设、民族复兴伟业，越南正在大力推进工业化现代化建设。中国坚定不移走和平发展道路，坚持与邻为善、以邻为伴的周边外交方针和亲诚惠容的周边外交理念，让中国式现代化更多惠及周边国家。

习近平强调，中越友好的根基在人民、未来在青年。习近平对两国青年提出三点希望：

一是同做中越友谊的传承者，为构建具有战略意义的中越命运共同体贡献力量。今天的中国和越南，已经用经济社会发展的显著成就，雄辩地向世界证明，双方选择的发展道路完全正确，两国加强团结合作有利于各自社会主义事业发展。希望两国各界友好人士特别是青年一代成为中越友好征程的领跑者，为实现各自国家百年奋斗征程和构建具有战略意义的中越命运共同体贡献力量。

二是争当亚太振兴的参与者，为亚太地区长治久安添砖加瓦。中国改革开放和越南革新事业取得巨大成就，既是自身奋斗的结果，也得益于和平、开放、包容的亚太地区。亚太是两国安身立命之所，开放包容、合作共赢是人间正道。双方要高举亚太共同体旗帜，汇聚更多团结奋进的正能量，共同为建设和谐繁荣的亚太地区作出更大贡献。

三是敢为人类进步的开拓者，为构建人类命运共同体不懈奋斗。中越两党都是胸怀天下的马克思主义政党，中越两国都是国际社会负责任的成员，应该成为推进人类进步事业的中坚力量。双方要以更广大的胸怀、更宽阔的视野担起时代责任，为维护国际公平正义发声，为推动全球发展进步出力。

习近平强调，不忘来时路，方知向何行。中越两国社会主义事业发展壮大的艰辛历程和辉煌成就充分表明，加强团结合作是两国战胜前行道路上一切风险挑战、不断从胜利走向胜利的重要历史经验。我们要始终不忘初心，牢记使命，携手走好各自社会主义道路，让工业化现代化建设成果更多惠及两国人民，共同为人类进步事业作出更大贡献。

阮富仲表示，在共产党领导下，越中两国在争取国家独立和民族解放事业以及社会主义建设事业中始终坚定相互支持。越中情谊深，同志加兄弟。越方始终铭记和感谢中国长期以来为越南提供的各种宝贵支持。越中全面战略合作伙伴关系建立15年来，两国政治互信日益加强，务实合作成果丰硕。这两天，河内街头巷尾到处洋溢着喜庆热烈的氛围，习近平总书记、国家主席对越南的国事访问取得了圆满成功。我同习近平总书记共同宣布构建具有战略意义的命运共同体，是越中关系的历史里程碑，必将为两国人民带来更多实在福祉，为人类和平与进步事业作出更大贡献。越中关系的未来在青年。希望两国青年深入了解并继承弘扬老一辈领导人缔结的深厚友谊，为推动越中全面战略合作伙伴关系长期稳定发展、为越中两国社会主义事业不断壮大注入新的活力。

中越双方代表也汇报了两国友好交往情况。他们表示，在习近平总书记对越南进行历史性国事访问之际，两党总书记亲自拨冗会见中越友好人士和青年代表，充分体现了两国两党领导人对中越青年和友好事业的高度重视和殷切厚望。两位总书记宣布共同构建具有战略意义的命运共同体，符合两国人民共同愿望和根本利益，契合和平、合作、发展的时代潮流，必将引领中越全面战略合作伙伴关系开辟更加美好的新前景，树立周边邻国亲诚惠容的典范。两国青年将传承弘扬“同志加兄弟”的传统友谊，密切交往交流，加强互学互鉴，深化互信友谊，实现两位总书记提出的“民意基础更牢”的目标，为构建中越命运共同体作出积极努力和贡献。

蔡奇、王毅、王小洪等出席。",2,3,36
4978568629847251,Wed Dec 13 19:25:21 +0800 2023,【#骨科大夫支招雪天出行防滑技巧#】#医生称踩软雪会降低摔倒风险#近日全国多地迎来降雪天气，你身边有人摔跤吗？骨科大夫提醒，雪天出门穿的鞋要合脚，建议老年人出门带登山杖。外出行走时，可选择雪比较软的路面，因为踩下去时，雪会有压缩。更多，戳↓（常新宇 臧赫）http://t.cn/A6ltS1B7 ​​​,30,18,54
4978561184697043,Wed Dec 13 18:55:46 +0800 2023,【#山东馒头上新加绒军大衣版#】近日，山东淄博，军大衣版花饽饽上新，双层加绒超松软。网友：#山东馒头没有创意天花板#！（生活帮）http://t.cn/A6lcvE0Q ​​​,48,11,96
4978554200657429,Wed Dec 13 18:28:01 +0800 2023,"【冷知识！#南方的雪比北方的雪更重#】12月13日至15日，我国中东部地区将出现一次大范围雨雪天气过程。你知道一片雪有多重吗？据了解，雪花非常轻，5000朵到1万朵雪花才有一克重。一立方米新雪有60亿朵到80亿朵雪花。在北方，100平方米面积0.8-1厘米的积雪就重100公斤；在南方，同样的积雪则重130公斤。 #幼儿园老师建雪地迷宫供孩子玩耍# ##一片雪花到底有多重#
  http://t.cn/A6lcTlRl",35,28,113
4978546155979671,Wed Dec 13 17:56:03 +0800 2023,【#旅新大熊猫叻叻最后一次公开露面#】#上千人欢送旅新大熊猫叻叻# 据新加坡媒体报道，当地时间13日，旅新大熊猫“叻叻”最后一天在新加坡河川生态园与公众见面，上千人专程前来欢送。从14日开始，“叻叻”将进行为期4周多的隔离，并将于2024年1月16日返回中国。许多游客怀着激动和不舍的心情，来到河川生态园和“叻叻”告别。一位粉丝称，“看到它要离开真的很难过。”“叻叻”出生于2021年8月14日，是旅新大熊猫“沪宝”(新加坡呼名“嘉嘉”)和“武杰”(新加坡呼名“凯凯”)的孩子。,29,14,99
4978540760269771,Wed Dec 13 17:34:37 +0800 2023,【#2023年北极经历120多年来最暖夏季#】综合外媒报道，当地时间12日，美国官方公布最新报告称，2023年北极地区经历了自1900年开始记录以来最暖夏季。据报告，北极地区2023年7月至9月平均气温为6.4摄氏度，刷新120余年来最高纪录。2023年是北极第6个最热的年份，全年平均气温为零下7摄氏度。此外，具有全球影响力的极端天气和气候事件也正变得更加频繁。,31,11,33
4978532599464998,Wed Dec 13 17:02:11 +0800 2023,"【#红通人员许国俊被判无期#】#红通人员许国俊贪污挪用公款23亿元#2023年12月13日，广东省江门市中级人民法院对中国银行开平支行原行长许国俊贪污、挪用公款案进行公开宣判，以贪污罪、挪用公款罪数罪并罚对被告人许国俊决定执行无期徒刑，剥夺政治权利终身，并处没收个人全部财产；对犯罪所得及其孳息予以追缴。许国俊表示服从法院判决，不上诉。

许国俊于2001年畏罪潜逃，2002年被国际刑警组织发布国际红色通报，2021年被从美国强制遣返回国。",28,12,51
4978532117121099,Wed Dec 13 17:00:16 +0800 2023,【致敬！#89岁院士雪中骑着三轮车去实验室#】近日，北京科技大学校园内，茫茫白雪中，89岁高龄的葛昌纯院士骑着三轮车前往实验室。葛昌纯院士，著名核材料、粉末冶金和先进陶瓷专家，为我国“两弹一星”事业作出了重要贡献，如今依然活跃在核材料等新能源材料研究领域。（人民视频）http://t.cn/A6lcA2EX,50,13,280
4978524871987891,Wed Dec 13 16:31:29 +0800 2023,【#打卡中国新坐标#|到大海中央看深水钻井怒海争锋 开创中国深度】地球，被誉为“海洋星球”，超过70%的面积被海洋所覆盖。广袤无垠的海洋，不仅是生命的摇篮，更是资源的宝库。深海作为重要的资源接替区，已经成为全球油气勘探开发竞争的“主战场”。一起打卡“中国深度”，在“深海一号”二期钻完井作业的现场，共同感受中国海洋石油工业“超深水时代”的律动。  http://t.cn/A6lcO0U3,15,6,29
4978521774228732,Wed Dec 13 16:19:10 +0800 2023,【#颈椎腰椎问题正年轻化#】#20岁的年龄40岁的颈椎#年轻人“晚趴局”火了，下班以后去推拿按摩正在成为许多年轻人的心头好。“没想到年纪轻轻的我，爱上了推拿”，“医院的推拿科，太香啦”……在社交平台上，不少年轻人晒出单据，分享推拿体验的经历。医生介绍，颈椎和腰椎问题正逐渐年轻化，20多岁就“腰椎间盘突出”，还有些从事IT业的小伙子，二三十岁的人，颈椎却像四五十岁。@中国蓝新闻 http://t.cn/A6lc5yWX,31,12,40
4978517005306638,Wed Dec 13 16:00:13 +0800 2023,【#得红斑狼疮的女性能否生育# ？】#红斑狼疮不影响生育能力#红斑狼疮本身并不影响患者的生育能力，建议患者在通过适用于妊娠期的药物使疾病静止6个月后再尝试受孕，并且需要接受孕前评估，受孕的患者最好能继续使用适用于妊娠期的药物。如果红斑狼疮患者在疾病活动度较高或有严重相关损害时妊娠，患者并发症发生率和死亡率就会较高，且会导致胎儿结局不良。#红斑狼疮高发于育龄期女性#（来源：@科学辟谣 @中国新闻网 ）,87,33,912
4978510956856076,Wed Dec 13 15:36:11 +0800 2023,【#大熊猫丁丁幼崽能站立了#】当地时间13日，莫斯科动物园园长斯韦特兰娜∙阿库洛娃在社交平台上再晒大熊猫“丁丁”幼崽的萌图，并写道，“小家伙已经学会用四肢站立了。乌拉！”此外，她还呼吁大家参与征名活动，为大熊猫幼崽取名。据此前报道，12月2日，莫斯科动物园大熊猫幼崽定名投票开始，备选名字中既有中国民众熟知的俄语名字喀秋莎、玛莎，也有与莫斯科和俄罗斯相关的中国名字小莫、莫莫、金顶、小乌拉、爱民、白桦、红星、珍珠等。,82,49,600
4978504201143460,Wed Dec 13 15:09:20 +0800 2023,【#四六级周六开考# 上岸！】这周六（16日）#四级#、#六级#考试，快来@ 你自己，祝你一次“稳”过。 ​​​,100,40,239
4978496440632327,Wed Dec 13 14:38:30 +0800 2023,【转发提醒！#考研准考证可以下载打印了#】12月13日，研招网开通下载《准考证》功能。你参加过考研吗？ http://t.cn/A6lco8xA ​​​,28,10,2025
4978493513269818,Wed Dec 13 14:26:52 +0800 2023,"#彭丽媛参观河内国家大学#【彭丽媛：#让中越友好事业薪火相传#】当地时间12月13日上午，国家主席习近平夫人彭丽媛在越南国家主席武文赏夫人潘氏清心陪同下参观河内国家大学。彭丽媛抵达时，受到潘氏清心热情迎接。学生代表手持鲜花挥舞中越两国国旗夹道欢迎，现场气氛热烈友好。

彭丽媛听取了学校创建、办学、开展国际交流等方面情况介绍，希望双方进一步加强教育交流合作，欢迎更多越南青年去中国留学，增进相互了解和友谊。

在学校文化中心，彭丽媛和潘氏清心同学习中文的越南学生代表亲切交流互动。学生们愉快地分享了学习中文情况和体会，并进行了小型才艺展示。彭丽媛为学生们的汉语水平和丰富才艺点赞。彭丽媛表示，语言是沟通的桥梁，希望大家努力学习中文，多了解中国、感知中国，做促进中越文化交流的使者，让中越友好事业薪火相传。",2,7,36
4978488324915216,Wed Dec 13 14:06:14 +0800 2023,【治愈！#萌兰再现雪中吃笋名场面#[爱慕]】12月13日，北京。大熊猫萌兰在漫天飞雪中，坐在自己的铁秋千上，大口大口地吃笋，再现雪中吃笋名场面。网友：#世界名画之萌兰雪中吃笋#！真不愧是“陌上熊如玉，萌兰世无双”~（陕视新闻）http://t.cn/A6lcqlYi ​​​,136,112,947
4978481928866889,Wed Dec 13 13:40:50 +0800 2023,【#初中女孩刮蹭小车原地等车主2小时#[心]】近日，广东东莞的初一女生小李放学后一直没回家，爸爸报警求助。警方经过排查，找到了坐在路边的小李。当警员提出要送她回家时，小李却拒绝了。原来小李在骑行回家的路上，不小心刮蹭到了路边车辆，于是选择在原地等待车主。交警联系上车主后，车主感叹：“以前只在新闻里看过这样诚实守信的孩子，父母肯定也是好人！”（广州日报）http://t.cn/A6ltWs6T,26,15,130
4978475624038761,Wed Dec 13 13:15:46 +0800 2023,#现在下雪通知停课 以前下雪通知带锹#引发热议，你经历过“带锹上学”吗？[雪花] http://t.cn/A6lcGNhf ​​​,95,11,3558
